Start,End,Heat pump dhw consumption (kwh),Heat pump heating consumption (kwh),Total heat pump consumption (kwh),Non heat pump consumption (kwh),Total overall consumption (kwh),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump dhw price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump heating price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Non heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total price ignoring standing charge (GBP),Octopus Cosy --- Heat pump dhw price (GBP),Octopus Cosy --- Heat pump heating price (GBP),Octopus Cosy --- Total heat pump price (GBP),Octopus Cosy --- Non heat pump price (GBP),Octopus Cosy --- Total price ignoring standing charge (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump dhw price (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump heating price (GBP),Octopus 12M Fixed august 2024 v1 --- Total heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Non heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Total price ignoring standing charge (GBP)
2025-02-22 14:00:00,2025-02-22 15:00:00,0.0,0.22273117077464785,0.22273117077464785,0.008268829225352131,0.23099999999999998,0.00,0.03,0.03,0.00,0.04,0.00,0.03,0.03,0.00,0.04,0.00,0.03,0.03,0.00,0.04,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.00,0.06
2025-02-22 15:00:00,2025-02-22 16:00:00,0.0,0.1333050764647054,0.1333050764647054,0.20369492353529456,0.33699999999999997,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.03,0.04,0.00,0.03,0.03,0.05,0.08
2025-02-22 16:00:00,2025-02-22 17:00:00,0.0,0.18385521449704142,0.18385521449704142,0.18414478550295857,0.368,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.05,0.07,0.00,0.03,0.03,0.05,0.07,0.00,0.07,0.07,0.07,0.15,0.00,0.04,0.04,0.04,0.09
2025-02-22 17:00:00,2025-02-22 18:00:00,0.0,0.30238050807423195,0.30238050807423195,0.0,0.30238050807423195,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.12,0.12,0.00,0.12,0.00,0.07,0.07,0.00,0.07
2025-02-22 18:00:00,2025-02-22 19:00:00,0.0,0.26855941893794427,0.26855941893794427,0.10944058106205573,0.378,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.11,0.11,0.04,0.15,0.00,0.06,0.06,0.03,0.09
2025-02-22 19:00:00,2025-02-22 20:00:00,0.0,0.2284664504203916,0.2284664504203916,0.23453354957960837,0.46299999999999997,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.06,0.06,0.06,0.12,0.00,0.05,0.05,0.06,0.11
2025-02-22 20:00:00,2025-02-22 21:00:00,0.0,0.28633127827120514,0.28633127827120514,0.23666872172879488,0.523,0.00,0.04,0.04,0.06,0.10,0.00,0.04,0.04,0.06,0.10,0.00,0.04,0.04,0.06,0.10,0.00,0.08,0.08,0.06,0.14,0.00,0.07,0.07,0.06,0.13
2025-02-22 21:00:00,2025-02-22 22:00:00,0.0,0.34369351046118923,0.34369351046118923,0.062306489538810794,0.406,0.00,0.05,0.05,0.02,0.07,0.00,0.05,0.05,0.02,0.07,0.00,0.05,0.05,0.02,0.07,0.00,0.09,0.09,0.02,0.11,0.00,0.08,0.08,0.01,0.10
2025-02-22 22:00:00,2025-02-22 23:00:00,0.0,0.19555078345070426,0.19555078345070426,0.034449216549295725,0.22999999999999998,0.00,0.03,0.03,0.01,0.04,0.00,0.03,0.03,0.01,0.04,0.00,0.03,0.03,0.01,0.04,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.01,0.06
2025-02-22 23:00:00,2025-02-23 00:00:00,0.0,0.18573327958599245,0.18573327958599245,0.3542667204140076,0.54,0.00,0.03,0.03,0.09,0.11,0.00,0.03,0.03,0.09,0.12,0.00,0.03,0.03,0.09,0.12,0.00,0.02,0.02,0.05,0.07,0.00,0.04,0.04,0.08,0.13
2025-02-23 00:00:00,2025-02-23 01:00:00,0.0,0.29425241172045674,0.29425241172045674,0.10674758827954328,0.401,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.08,0.08,0.03,0.11,0.00,0.07,0.07,0.03,0.10
2025-02-23 01:00:00,2025-02-23 02:00:00,0.0,0.3220444457902221,0.3220444457902221,0.0,0.3220444457902221,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.09,0.09,0.00,0.09,0.00,0.08,0.08,0.00,0.08
2025-02-23 02:00:00,2025-02-23 03:00:00,0.0,0.22926990490526986,0.22926990490526986,0.09673009509473016,0.326,0.00,0.03,0.03,0.02,0.06,0.00,0.03,0.03,0.02,0.06,0.00,0.03,0.03,0.02,0.06,0.00,0.06,0.06,0.03,0.09,0.00,0.06,0.06,0.02,0.08
2025-02-23 03:00:00,2025-02-23 04:00:00,0.0,0.17300084507042254,0.17300084507042254,0.2699991549295775,0.443,0.00,0.03,0.03,0.07,0.09,0.00,0.03,0.03,0.07,0.09,0.00,0.03,0.03,0.07,0.09,0.00,0.05,0.05,0.07,0.12,0.00,0.04,0.04,0.06,0.11
2025-02-23 04:00:00,2025-02-23 05:00:00,0.0,0.27255064700704223,0.27255064700704223,0.15644935299295776,0.429,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.02,0.06,0.00,0.07,0.07,0.04,0.10
2025-02-23 05:00:00,2025-02-23 06:00:00,0.7405560108508166,0.10111765129888028,0.8416736621496969,0.0,0.8416736621496969,0.11,0.02,0.13,0.00,0.13,0.11,0.02,0.13,0.00,0.13,0.11,0.02,0.13,0.00,0.13,0.10,0.01,0.11,0.00,0.11,0.18,0.02,0.20,0.00,0.20
2025-02-23 06:00:00,2025-02-23 07:00:00,0.694453084630961,0.19998753644079054,0.8944406210717515,0.5235593789282487,1.4180000000000001,0.10,0.03,0.13,0.13,0.26,0.10,0.03,0.13,0.13,0.27,0.10,0.03,0.13,0.13,0.27,0.09,0.03,0.12,0.07,0.19,0.17,0.05,0.21,0.13,0.34
2025-02-23 07:00:00,2025-02-23 08:00:00,0.1500286627149098,0.3827066214054337,0.5327352841203435,0.0,0.5327352841203435,0.02,0.06,0.08,0.00,0.08,0.02,0.06,0.08,0.00,0.08,0.02,0.06,0.08,0.00,0.08,0.04,0.10,0.14,0.00,0.14,0.04,0.09,0.13,0.00,0.13
2025-02-23 08:00:00,2025-02-23 09:00:00,0.0,0.3773695202464789,0.3773695202464789,0.08263047975352111,0.46,0.00,0.06,0.06,0.02,0.08,0.00,0.06,0.06,0.02,0.08,0.00,0.06,0.06,0.02,0.08,0.00,0.10,0.10,0.02,0.12,0.00,0.09,0.09,0.02,0.11
2025-02-23 09:00:00,2025-02-23 10:00:00,0.0,0.29025274207746476,0.29025274207746476,0.15474725792253524,0.445,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.04,0.12,0.00,0.07,0.07,0.04,0.11
2025-02-23 10:00:00,2025-02-23 11:00:00,0.0,0.26767309246504667,0.26767309246504667,0.2073269075349533,0.475,0.00,0.04,0.04,0.05,0.09,0.00,0.04,0.04,0.05,0.09,0.00,0.04,0.04,0.05,0.09,0.00,0.07,0.07,0.06,0.13,0.00,0.06,0.06,0.05,0.11
2025-02-23 11:00:00,2025-02-23 12:00:00,0.0,0.26234568512339296,0.26234568512339296,0.4486543148766071,0.7110000000000001,0.00,0.04,0.04,0.11,0.15,0.00,0.04,0.04,0.11,0.15,0.00,0.04,0.04,0.11,0.15,0.00,0.07,0.07,0.12,0.19,0.00,0.06,0.06,0.11,0.17
2025-02-23 12:00:00,2025-02-23 13:00:00,0.0,0.31144110324355057,0.31144110324355057,1.0695588967564493,1.381,0.00,0.05,0.05,0.26,0.31,0.00,0.05,0.05,0.27,0.32,0.00,0.05,0.05,0.27,0.32,0.00,0.08,0.08,0.29,0.37,0.00,0.07,0.07,0.26,0.33
2025-02-23 13:00:00,2025-02-23 14:00:00,0.0,0.3141251454524422,0.3141251454524422,1.2268748545475576,1.541,0.00,0.05,0.05,0.30,0.35,0.00,0.05,0.05,0.31,0.36,0.00,0.05,0.05,0.31,0.36,0.00,0.04,0.04,0.16,0.20,0.00,0.08,0.08,0.29,0.37
2025-02-23 14:00:00,2025-02-23 15:00:00,0.0,0.2820347448423281,0.2820347448423281,0.3189652551576719,0.601,0.00,0.04,0.04,0.08,0.12,0.00,0.04,0.04,0.08,0.12,0.00,0.04,0.04,0.08,0.12,0.00,0.04,0.04,0.04,0.08,0.00,0.07,0.07,0.08,0.14
2025-02-23 15:00:00,2025-02-23 16:00:00,0.0,0.21771243702600213,0.21771243702600213,0.5252875629739979,0.743,0.00,0.03,0.03,0.13,0.16,0.00,0.03,0.03,0.13,0.17,0.00,0.03,0.03,0.13,0.17,0.00,0.03,0.03,0.07,0.10,0.00,0.05,0.05,0.13,0.18
2025-02-23 16:00:00,2025-02-23 17:00:00,0.0,0.12933949519230767,0.12933949519230767,0.8296605048076924,0.9590000000000001,0.00,0.02,0.02,0.20,0.22,0.00,0.02,0.02,0.21,0.23,0.00,0.02,0.02,0.21,0.23,0.00,0.05,0.05,0.33,0.38,0.00,0.03,0.03,0.20,0.23
2025-02-23 17:00:00,2025-02-23 18:00:00,0.0,0.25822909649939335,0.25822909649939335,0.48777090350060665,0.746,0.00,0.04,0.04,0.12,0.16,0.00,0.04,0.04,0.12,0.16,0.00,0.04,0.04,0.12,0.16,0.00,0.10,0.10,0.20,0.30,0.00,0.06,0.06,0.12,0.18
2025-02-23 18:00:00,2025-02-23 19:00:00,0.0,0.2828054605611459,0.2828054605611459,0.5881945394388541,0.871,0.00,0.04,0.04,0.14,0.19,0.00,0.04,0.04,0.15,0.19,0.00,0.04,0.04,0.15,0.19,0.00,0.11,0.11,0.24,0.35,0.00,0.07,0.07,0.14,0.21
2025-02-23 19:00:00,2025-02-23 20:00:00,0.0,0.27407473179878544,0.27407473179878544,1.0279252682012145,1.302,0.00,0.04,0.04,0.25,0.29,0.00,0.04,0.04,0.26,0.30,0.00,0.04,0.04,0.26,0.30,0.00,0.07,0.07,0.27,0.35,0.00,0.07,0.07,0.25,0.31
2025-02-23 20:00:00,2025-02-23 21:00:00,0.0,0.194604966985096,0.194604966985096,0.745395033014904,0.94,0.00,0.03,0.03,0.18,0.21,0.00,0.03,0.03,0.19,0.22,0.00,0.03,0.03,0.19,0.22,0.00,0.05,0.05,0.20,0.25,0.00,0.05,0.05,0.18,0.23
2025-02-23 21:00:00,2025-02-23 22:00:00,0.0,0.14689537339421138,0.14689537339421138,0.3361046266057886,0.483,0.00,0.02,0.02,0.08,0.10,0.00,0.02,0.02,0.09,0.11,0.00,0.02,0.02,0.09,0.11,0.00,0.04,0.04,0.09,0.13,0.00,0.04,0.04,0.08,0.12
2025-02-23 22:00:00,2025-02-23 23:00:00,0.0,0.15416144878888716,0.15416144878888716,0.19583855121111282,0.35,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.05,0.07,0.00,0.02,0.02,0.03,0.05,0.00,0.04,0.04,0.05,0.08
2025-02-23 23:00:00,2025-02-24 00:00:00,0.0,0.05265625473730867,0.05265625473730867,0.12134374526269132,0.174,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.02,0.02,0.00,0.01,0.01,0.03,0.04
2025-02-24 00:00:00,2025-02-24 01:00:00,0.0,0.18601429401709768,0.18601429401709768,0.1799857059829023,0.366,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.05,0.07,0.00,0.03,0.03,0.05,0.07,0.00,0.05,0.05,0.05,0.10,0.00,0.04,0.04,0.04,0.09
2025-02-24 01:00:00,2025-02-24 02:00:00,0.0,0.21918505101552974,0.21918505101552974,0.22381494898447032,0.44300000000000006,0.00,0.03,0.03,0.05,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.06,0.06,0.06,0.12,0.00,0.05,0.05,0.05,0.11
2025-02-24 02:00:00,2025-02-24 03:00:00,0.0,0.04072665890932379,0.04072665890932379,0.1352733410906762,0.176,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.03,0.04,0.00,0.01,0.01,0.04,0.05,0.00,0.01,0.01,0.03,0.04
2025-02-24 03:00:00,2025-02-24 04:00:00,0.0,0.21789139312700664,0.21789139312700664,0.11510860687299337,0.333,0.00,0.03,0.03,0.03,0.06,0.00,0.03,0.03,0.03,0.06,0.00,0.03,0.03,0.03,0.06,0.00,0.06,0.06,0.03,0.09,0.00,0.05,0.05,0.03,0.08
2025-02-24 04:00:00,2025-02-24 05:00:00,0.014730358745775838,0.23899714852809156,0.2537275072738674,0.12127249272613261,0.375,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.04,0.04,0.03,0.07,0.00,0.03,0.03,0.02,0.05,0.00,0.06,0.06,0.03,0.09
2025-02-24 05:00:00,2025-02-24 06:00:00,0.5333850237100092,0.018939442150001335,0.5523244658600105,0.1796755341399895,0.732,0.08,0.00,0.08,0.04,0.13,0.08,0.00,0.08,0.05,0.13,0.08,0.00,0.08,0.05,0.13,0.07,0.00,0.07,0.02,0.10,0.13,0.00,0.13,0.04,0.18
2025-02-24 06:00:00,2025-02-24 07:00:00,0.9057995327473225,0.15934052295381648,1.065140055701139,0.184859944298861,1.25,0.14,0.02,0.16,0.05,0.20,0.14,0.02,0.16,0.05,0.21,0.14,0.02,0.16,0.05,0.21,0.12,0.02,0.14,0.02,0.16,0.22,0.04,0.26,0.04,0.30
2025-02-24 07:00:00,2025-02-24 08:00:00,0.0,0.3483158582746479,0.3483158582746479,0.16768414172535212,0.516,0.00,0.05,0.05,0.04,0.09,0.00,0.05,0.05,0.04,0.09,0.00,0.05,0.05,0.04,0.09,0.00,0.09,0.09,0.04,0.14,0.00,0.08,0.08,0.04,0.12
2025-02-24 08:00:00,2025-02-24 09:00:00,0.0,0.3357603653169014,0.3357603653169014,0.13223963468309863,0.468,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.05,0.05,0.03,0.08,0.00,0.09,0.09,0.04,0.13,0.00,0.08,0.08,0.03,0.11
2025-02-24 09:00:00,2025-02-24 10:00:00,0.0,0.25239111355633803,0.25239111355633803,0.46660888644366205,0.7190000000000001,0.00,0.04,0.04,0.11,0.15,0.00,0.04,0.04,0.12,0.16,0.00,0.04,0.04,0.12,0.16,0.00,0.07,0.07,0.12,0.19,0.00,0.06,0.06,0.11,0.17
2025-02-24 10:00:00,2025-02-24 11:00:00,0.0,0.189276650528169,0.189276650528169,0.237723349471831,0.427,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.03,0.03,0.06,0.09,0.00,0.05,0.05,0.06,0.11,0.00,0.05,0.05,0.06,0.10
2025-02-24 11:00:00,2025-02-24 12:00:00,0.0,0.17466714562395522,0.17466714562395522,0.1553328543760448,0.33,0.00,0.03,0.03,0.04,0.06,0.00,0.03,0.03,0.04,0.07,0.00,0.03,0.03,0.04,0.07,0.00,0.05,0.05,0.04,0.09,0.00,0.04,0.04,0.04,0.08
2025-02-24 12:00:00,2025-02-24 13:00:00,0.0,0.28498408593452784,0.28498408593452784,0.1560159140654721,0.44099999999999995,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.04,0.12,0.00,0.07,0.07,0.04,0.11
2025-02-24 13:00:00,2025-02-24 14:00:00,0.0,0.27958270330067186,0.27958270330067186,0.4054172966993282,0.685,0.00,0.04,0.04,0.10,0.14,0.00,0.04,0.04,0.10,0.15,0.00,0.04,0.04,0.10,0.14,0.00,0.04,0.04,0.05,0.09,0.00,0.07,0.07,0.10,0.16
2025-02-24 14:00:00,2025-02-24 15:00:00,0.0,0.19992977891758837,0.19992977891758837,0.27507022108241164,0.475,0.00,0.03,0.03,0.07,0.10,0.00,0.03,0.03,0.07,0.10,0.00,0.03,0.03,0.07,0.10,0.00,0.03,0.03,0.04,0.06,0.00,0.05,0.05,0.07,0.11
2025-02-24 15:00:00,2025-02-24 16:00:00,0.0,0.07022677037818627,0.07022677037818627,0.2047732296218137,0.27499999999999997,0.00,0.01,0.01,0.05,0.06,0.00,0.01,0.01,0.05,0.06,0.00,0.01,0.01,0.05,0.06,0.00,0.01,0.01,0.03,0.04,0.00,0.02,0.02,0.05,0.07
2025-02-24 16:00:00,2025-02-24 17:00:00,0.0,0.25959879828534715,0.25959879828534715,0.08440120171465282,0.344,0.00,0.04,0.04,0.02,0.06,0.00,0.04,0.04,0.02,0.06,0.00,0.04,0.04,0.02,0.06,0.00,0.10,0.10,0.03,0.14,0.00,0.06,0.06,0.02,0.08
